cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
jlifepko-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jliipkga-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlikljpi-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlikmhgc-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlimihpj-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlinbafh-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlinnnbm-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljcdbel-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljedjca-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljeipce-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljfbhdh-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljfdmji-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljfgfni-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljfnckj-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljgdlcj-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljibfmc-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljjfmko-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljjjomp-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljlpafn-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jljpgohc-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkacchi-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkaeida-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkafmpn-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkaihce-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkcgphk-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkdecmi-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkehfpf-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkenabe-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkffpkl-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkfkejj-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkfmlkh-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkgapcl-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkgobag-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkhcabi-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkicnmi-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkiddjg-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkiendf-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkigala-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkimlpk-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkioejh-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkjaoif-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkjchnd-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkjeehf-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkjjibg-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlklcjnm-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlklkcmj-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlklpjnh-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlklpnbh-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkmapig-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkmhpbm-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkmpbik-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlknaloh-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlknlckg-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlknljaa-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlknpmfe-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkoamlb-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkofnnc-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkoonak-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkpgkgo-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkpkbce-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlkpmhac-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllacgmb-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlladapa-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllanmfe-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbcdlo-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbdipn-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbecgj-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbhhcg-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbicfl-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbjomd-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllbmfnf-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlldnkkp-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlledila-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllefahc-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllefjfe-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlleonna-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllepkhc-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllfnjei-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllglmck-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jllhofeb-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlliflcg-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlnflhea-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlnfpcbm-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jloflojo-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlofmlmb-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlofnkni-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlogchmi-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jloglcdo-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlogmgjc-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlohjjjk-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlohkcjh-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlohnbkk-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jloidinl-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jloinkhc-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlojaadg-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlojfgfe-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpjakfn-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpjcaon-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpjpddc-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpkhdpe-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpmdcgk-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpmibck-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpmimig-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpmmaip-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpmndhi-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpnadfc-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpogngc-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpoiabi-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlpoonel-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jlppmahl-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jnhpeako-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jnidcejc-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jnidpdeb-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
jnoodlhd-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kacohfgd-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kaimdaij-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kbeihjen-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kbpkapnk-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcaigijo-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcajdflp-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcboampp-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcepfpmm-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcepkpoj-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfabmca-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfamdck-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfbacba-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfbphld-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfcffki-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfdahml-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfdbjjo-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfhbgne-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfhpfck-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfibpoc-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfijcjd-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfjgmef-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfkaokd-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfkcjpe-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfkfpol-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfkkaci-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfmaodk-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfmdgng-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcfmpfah-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgjbfmn-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgkcdfn-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgmebdd-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgmlpji-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgnjamo-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgnokpp-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgocjpa-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgoiekg-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcgpgpid-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kchamadk-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kchbdifb-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kchkmdnb-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcjgikoj-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcjgjkkc-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcjhcelm-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcjmlebe-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclimlol-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclinjni-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcljbmbo-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcljieoj-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcljnlja-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclkdepd-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclkdhcd-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclkglhe-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcllffeo-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcllhehc-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclllcmk-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclllfnl-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcllndan-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclloiof-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclmblom-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclmhije-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclmlgdg-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kclmmnib-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcloehfm-1,2,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmccnih-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmcdjlp-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmcffjp-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmcjigo-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmcojof-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmdeamp-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmdfofh-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmdgkfh-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmdpoim-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmealid-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmehbei-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmekhcm-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmekkhe-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmepklm-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmfgnho-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmfpekk-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmgcamg-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmgjdlf-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmglclc-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmhconk-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmhgjgn-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmhhhpd-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
kcmhiaai-1,0,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
