resolution,subcluster,n_cells,fraction,parent_leiden_mix,EPCAM_mean,EPCAM_frac_pos,SOX9_mean,SOX9_frac_pos,MUC5AC_mean,MUC5AC_frac_pos,TFF3_mean,TFF3_frac_pos,CEACAM6_mean,CEACAM6_frac_pos,CDX2_mean,CDX2_frac_pos,REG4_mean,REG4_frac_pos,DMBT1_mean,DMBT1_frac_pos,TMPRSS2_mean,TMPRSS2_frac_pos,XBP1_mean,XBP1_frac_pos,IGKC_mean,IGKC_frac_pos,SDC1_mean,SDC1_frac_pos,MKI67_mean,MKI67_frac_pos,UBE2C_mean,UBE2C_frac_pos,MET_mean,MET_frac_pos,CXCL5_mean,CXCL5_frac_pos,CEACAM1_mean,CEACAM1_frac_pos,CEACAM8_mean,CEACAM8_frac_pos,duodenum_like_panel_score
epi_leiden_1_0,1,9906,0.15920414001478578,12:0.78; 0:0.22; 1:0.00,6.0693769454956055,0.9247930547143146,1.3250277042388916,0.242580254391278,1.008804440498352,0.17736725217040178,0.5229980945587158,0.09590147385422976,6.671953201293945,0.9660811629315567,0.1877164989709854,0.03573591762568141,0.5488170981407166,0.09620432061376943,0.05976783111691475,0.011104381183121341,0.8896265625953674,0.16424389259034927,1.5429060459136963,0.2810417928528165,0.49039140343666077,0.09045023218251565,3.0772223472595215,0.5363416111447608,0.6585741639137268,0.11911972541893802,0.30581793189048767,0.05622854835453261,2.5748608112335205,0.4600242277407632,5.835134506225586,0.8782556026650515,3.392824172973633,0.5825762164344842,3.9093451499938965,0.6661619220674339,-0.5386127075180411
epi_leiden_1_0,2,9497,0.15263090225322234,0:1.00,6.687390327453613,1.0,3.193484306335449,0.7224386648415289,2.3951547145843506,0.508371064546699,1.2140930891036987,0.29040749710434877,6.8122053146362305,0.9997894071812151,0.6876872181892395,0.17879330314836264,0.9670170545578003,0.2080657049594609,0.14574089646339417,0.0389596714752027,2.1634719371795654,0.5156365167947773,3.5900378227233887,0.8013056754764663,0.8626225590705872,0.22070127408655366,5.070342063903809,0.968411077182268,2.5416033267974854,0.5391176160892913,1.6217882633209229,0.3832789301884806,4.686486721038818,0.9384016005054228,6.506982326507568,0.9916815836579973,4.930177688598633,0.9466147204380331,5.299600124359131,0.9789407181215121,-0.15994072705507278
epi_leiden_1_0,3,8364,0.13442190864967374,1:1.00; 12:0.00; 0:0.00,6.422572612762451,0.9827833572453372,1.543005347251892,0.3052367288378766,1.4886773824691772,0.25633668101386897,2.808680772781372,0.49115255858440937,1.2762579917907715,0.24521759923481587,2.95969295501709,0.5600191296030608,5.748419284820557,0.8951458632233381,6.593667984008789,0.9513390722142515,2.5229170322418213,0.4814681970349115,3.5119450092315674,0.6446676231468197,4.098404884338379,0.7074366331898613,2.6648268699645996,0.5107604017216643,3.4197373390197754,0.6202773792443806,1.057668924331665,0.21186035389765662,1.3960332870483398,0.27953132472501196,0.6105756759643555,0.1170492587278814,0.4899696707725525,0.10210425633668102,0.44936564564704895,0.09349593495934959,4.110557392239571
epi_leiden_1_0,4,6099,0.09801999292854617,0:0.97; 12:0.03; 1:0.00,6.471073150634766,0.9973766191178882,2.36690092086792,0.5128709624528611,1.4095749855041504,0.29070339399901624,0.6442888975143433,0.14379406460075422,6.805542945861816,0.9978685030332841,0.3469451665878296,0.0823085751762584,0.5618456602096558,0.11657648794884408,0.07768024504184723,0.019019511395310707,1.699135661125183,0.3730119691752746,2.8875324726104736,0.6156747007706181,0.6899304389953613,0.15920642728316117,4.586845874786377,0.8716182980816527,0.887686014175415,0.19478603049680276,0.5012608766555786,0.11542875881292015,4.187869548797607,0.823741596983112,6.27302360534668,0.970814887686506,4.56260871887207,0.8604689293326775,5.035331726074219,0.9226102639777013,-0.35548805817961693
epi_leiden_1_0,5,5521,0.08873067403812157,1:1.00; 12:0.00; 0:0.00,6.085347652435303,0.9550806013403369,2.78389048576355,0.5187466038761094,2.189577579498291,0.35011773229487414,4.525712966918945,0.7380909255569643,0.36797502636909485,0.07263176960695526,1.273173213005066,0.24415866690816881,1.7297649383544922,0.2943307371852925,2.306051254272461,0.38344502807462416,2.8443527221679688,0.5256294149610578,5.475207805633545,0.88534685745336,4.423123836517334,0.7456982430719072,2.169800043106079,0.4167723238543742,0.9636114835739136,0.1796775946386524,0.2778921127319336,0.05596812171708024,1.3647934198379517,0.2698786451729759,1.2241530418395996,0.2296685383082775,0.7895015478134155,0.15794240173881544,0.18337546288967133,0.037312081144720156,1.7186414562165737
epi_leiden_1_0,6,4925,0.07915206840024429,1:1.00; 0:0.00; 12:0.00,6.520603179931641,0.9719796954314721,0.8911004662513733,0.17705583756345178,0.7510545253753662,0.13543147208121828,1.3235715627670288,0.2414213197969543,2.4995663166046143,0.44791878172588834,2.0622613430023193,0.3943147208121827,5.210576057434082,0.8150253807106599,6.271987438201904,0.9149238578680203,4.034764289855957,0.7096446700507614,2.1285276412963867,0.40527918781725886,2.278325319290161,0.4190862944162437,2.289761543273926,0.4341116751269036,0.3428306579589844,0.06761421319796955,0.07559315115213394,0.015025380710659899,1.19667649269104,0.2351269035532995,0.28708523511886597,0.055228426395939084,1.3097840547561646,0.25461928934010153,1.0583536624908447,0.20670050761421319,3.988569676876068
epi_leiden_1_0,7,4261,0.0684806017164347,1:1.00; 12:0.00,5.365809440612793,0.7925369631541892,0.5796158313751221,0.09716029101149964,0.9718871116638184,0.1483219901431589,2.2929320335388184,0.3539075334428538,1.1919915676116943,0.19150434170382538,1.3695834875106812,0.22553391222717672,4.961879253387451,0.7153250410701714,5.58777379989624,0.7852616756629899,1.6970034837722778,0.27434874442619106,1.9727414846420288,0.3189392161464445,2.391251802444458,0.3740905890636001,1.0858268737792969,0.18047406712039427,0.8045039176940918,0.13212860830790893,0.11270701140165329,0.01854024876789486,0.5434662103652954,0.09105843698662286,0.32554930448532104,0.053743252757568645,0.3895609378814697,0.06547758742079324,0.3256676495075226,0.0551513729171556,3.1335751712322235
epi_leiden_1_0,8,1657,0.026630452251615186,0:0.99; 12:0.01,6.666898250579834,0.9993964996982498,3.17083477973938,0.6554013277006638,1.9951788187026978,0.3892576946288473,1.4894514083862305,0.31623415811707906,7.058533191680908,1.0,0.5334504246711731,0.12311406155703078,0.778870165348053,0.1587205793602897,0.0662250965833664,0.015087507543753771,2.5449142456054688,0.5449607724803862,3.200162410736084,0.6735063367531684,0.44177672266960144,0.10138805069402534,5.080806732177734,0.9251659625829813,0.5306798815727234,0.11768255884127941,0.2573619484901428,0.05974652987326494,3.84511399269104,0.7682558841279421,5.74195671081543,0.9263729631864815,5.4447479248046875,0.9577549788774894,5.440337181091309,0.9577549788774894,-0.15084901824593544
epi_leiden_1_0,9,1209,0.019430426537237633,1:1.00,4.658516883850098,0.7526881720430108,1.1986026763916016,0.22084367245657568,0.638382613658905,0.11000827129859388,2.231680393218994,0.3746898263027295,0.543677568435669,0.10090984284532671,1.9662495851516724,0.3548387096774194,4.177902698516846,0.6658395368072787,4.900679111480713,0.7750206782464847,1.5645915269851685,0.2837055417700579,2.8961875438690186,0.5012406947890818,4.625642776489258,0.7295285359801489,1.400098443031311,0.2572373862696443,1.4752047061920166,0.2679900744416873,0.518092691898346,0.09594706368899918,0.49716299772262573,0.09429280397022333,0.42370712757110596,0.076095947063689,0.29013463854789734,0.05459057071960298,0.13116708397865295,0.02481389578163772,3.004598207771778
epi_leiden_1_0,10,399,0.006412522901867506,1:0.87; 0:0.12; 12:0.01,6.2524542808532715,0.9899749373433584,2.1990363597869873,0.46365914786967416,6.350851535797119,0.9448621553884712,3.6104347705841064,0.681704260651629,3.167001962661743,0.581453634085213,1.1180732250213623,0.24060150375939848,6.564855575561523,0.9874686716791979,1.9494441747665405,0.37844611528822053,1.632987141609192,0.3433583959899749,3.088263988494873,0.6115288220551378,2.493480920791626,0.49373433583959897,3.5134425163269043,0.6842105263157895,1.9392013549804688,0.38847117794486213,0.49792009592056274,0.10776942355889724,3.7899210453033447,0.7368421052631579,2.0762789249420166,0.40601503759398494,2.558224678039551,0.5112781954887218,1.8416980504989624,0.38095238095238093,1.6266083419322968
epi_leiden_1_2,0,8663,0.13922728295458198,12:0.79; 0:0.21; 1:0.00,6.074467182159424,0.9245065219900728,1.338000774383545,0.2440263188271961,1.0176501274108887,0.1779983839316634,0.5319482088088989,0.09731040055408058,6.678988933563232,0.9658316980260879,0.19777540862560272,0.03763130555234907,0.5622606873512268,0.09811843472238255,0.05858871340751648,0.010966177998383932,0.8781622648239136,0.16160683366039477,1.5246723890304565,0.2763476855592751,0.486470490694046,0.0893454923236754,3.0755975246429443,0.5341105852476048,0.6400589942932129,0.11554888606718226,0.29640576243400574,0.05436915618146139,2.539702892303467,0.4523837007964908,5.8310675621032715,0.8759090384393398,3.401254653930664,0.5827080687983378,3.9119491577148438,0.6651275539651391,-0.5378831140697002
epi_leiden_1_2,1,7765,0.1247950885538877,1:1.00; 12:0.00; 0:0.00,6.4626874923706055,0.9864777849323889,1.5862962007522583,0.3143593045717965,1.4759631156921387,0.25511912427559563,2.778888702392578,0.4879587894397939,1.3228307962417603,0.25434642627173215,3.006875514984131,0.56973599484868,5.769297122955322,0.8986477784932388,6.657560348510742,0.9572440437862202,2.5634708404541016,0.49066323245331617,3.5344648361206055,0.6509980682549903,4.033894062042236,0.7004507405022538,2.723524570465088,0.522730199613651,3.49039626121521,0.633354797166774,1.0692970752716064,0.21481004507405022,1.4351743459701538,0.28808757244043787,0.6090191006660461,0.11706374758531873,0.507886528968811,0.10624597553122987,0.46813878417015076,0.09761751448808757,4.149451717734337
epi_leiden_1_2,2,7573,0.12170936324772588,0:1.00,6.694666385650635,1.0,3.2074458599090576,0.7281130331440644,2.467942237854004,0.5225141951670408,1.2122352123260498,0.2918262247458075,6.775405406951904,0.9997359038690083,0.7053576111793518,0.1842070513666975,0.986158549785614,0.21180509705532813,0.1597578525543213,0.042915621286148155,2.0480027198791504,0.4954443417403935,3.6389214992523193,0.812887891192394,0.8822412490844727,0.22712267265284564,5.034162998199463,0.967780272019015,2.9440290927886963,0.6207579558959462,1.8862236738204956,0.44500198072098246,4.679194450378418,0.9370130727584841,6.549618721008301,0.9927373563977288,4.834620952606201,0.9417668031163343,5.254230499267578,0.9779479730621946,-0.18059927225112915
epi_leiden_1_2,3,7264,0.11674327408312173,0:0.99; 12:0.01; 1:0.00,6.757813453674316,0.9994493392070485,2.5868382453918457,0.5370319383259912,1.9898065328598022,0.38284691629955947,1.071293592453003,0.22466960352422907,6.839533805847168,0.9976596916299559,0.42398717999458313,0.09526431718061674,0.9532884955406189,0.18158039647577093,0.077883280813694,0.01789647577092511,1.1856199502944946,0.25729625550660795,2.881624937057495,0.5941629955947136,0.5231942534446716,0.11632709251101321,4.688459396362305,0.8732103524229075,2.3204307556152344,0.46572136563876654,1.1731830835342407,0.25082599118942733,4.14412260055542,0.804102422907489,6.472647666931152,0.9748072687224669,4.430978298187256,0.8309471365638766,4.976395606994629,0.9030837004405287,-0.4434728156775236
