cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
gfddmmbh-1,618,27.906562499999996,887634.0,1436.3009708737864,334.02149519861865,765.0,981.0,1434.5,1881.6000000000001,2052.0,592.5,1.0,4847.80659206103,1654.5608823005878,0.5426986872945084,0.09104383433049622,76569394.64110321,6.277622697835818,0.3076140692800176,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gfgoagdj-1,285,12.869531249999998,120304.0,422.11929824561406,60.19302121522322,274.0,331.0,426.0,498.6,550.0,84.0,1.0,4814.374416062641,1396.5191823422329,0.36140580371328623,0.08928092862561773,5349376.9603587575,5.037101054418422,0.21018920468834595,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gfhbhglp-1,183,8.263593749999998,116021.0,633.9945355191256,124.49405793829169,364.0,451.8,652.0,794.2,926.0,207.5,1.0,4818.461183966696,1390.3646787004077,0.27520567982895344,0.0848433590199409,3763673.65521759,4.609795818897708,0.19379626174503758,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gfiipofc-1,511,23.074843749999996,958611.0,1875.9510763209394,477.2419329618044,700.0,1256.0,1860.0,2450.0,3552.0,633.5,1.0,4815.715220029292,928.5457071090359,0.18295018013839534,0.03375269054446699,84851478.40348378,6.7571067045387645,0.12412460218222825,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gfpmjjfo-1,682,30.796562499999997,1183290.0,1735.0293255131965,404.44527270343394,718.0,1193.3,1766.5,2257.9,2754.0,550.75,1.0,4757.0489689023825,1627.5417563213582,0.26963508124171137,0.04305962219310714,122541492.66115493,6.347618133180319,0.3085866613364897,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ggafjpip-1,618,27.906562499999996,1339694.0,2167.789644012945,590.3363045875739,1133.0,1541.4,2021.5,3074.3000000000015,3885.0,818.5,1.0,4767.530571038983,1630.1273598299313,0.28427960976750405,0.04769111534844255,141392799.97878695,5.917204086934776,0.3476574457146158,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gggfbijj-1,391,17.656093749999997,482522.0,1234.071611253197,256.54907346722644,562.0,872.0,1291.0,1533.0,1648.0,424.5,1.0,4721.446158232164,1484.3350358636499,0.360221370216964,0.0759743689483619,28560088.71792996,5.804005600993783,0.23844808304699025,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gggnjeif-1,667,30.119218749999998,1115495.0,1672.4062968515743,409.58534063696356,621.0,1025.6000000000001,1771.0,2140.4,2399.0,574.5,1.0,4703.595969143743,1581.8355205984785,0.7886247333665556,0.12734839707994972,131368434.70496058,5.516234495635693,0.5684089285046224,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghaofdoj-1,624,28.1775,1564979.0,2507.9791666666665,363.28926175569495,1499.0,1959.0,2580.0,2923.7,3182.0,486.25,1.0,4629.628944989038,1396.1662104810991,0.18046546002301034,0.030129214156697757,149002099.54521564,6.1689639456125045,0.2713242351200847,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghhbbngd-1,639,28.854843749999997,1468800.0,2298.5915492957747,397.96010840096443,1042.0,1794.8,2330.0,2817.4,3084.0,555.5,1.0,4798.047429542824,1248.1232589699073,0.38273138202428153,0.06314364538988085,172126508.66649985,6.001967295809267,0.34716691994836296,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghhiaabc-1,398,17.972187499999997,894142.0,2246.5879396984924,317.48866328081,1117.0,1878.7,2186.5,2687.0,2989.0,479.5,1.0,4662.020503888085,1197.4240925238944,0.3296127120286873,0.0689046328305487,58499894.66019715,5.690457459990679,0.1907132011353974,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghhmbgpd-1,431,19.46234375,1112739.0,2581.7610208816704,395.5336973836884,1258.0,2143.0,2544.0,3130.0,3679.0,478.0,1.0,4666.368516628787,1167.4503085067568,0.1325211852491807,0.026621509830244753,76878586.17333804,5.786696628934748,0.21046185085113944,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghlfpfjf-1,531,23.97796875,532143.0,1002.1525423728814,314.23115342918885,464.0,620.0,959.0,1484.0,1751.0,481.5,1.0,4893.275975325241,1117.7258853353326,0.5374683188387889,0.09727284441574423,38018611.957849674,6.076671549284621,0.35663857166375146,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
ghpgfmhh-1,414,18.694687499999997,776432.0,1875.4396135265702,363.89801217056186,998.0,1399.1000000000001,1856.0,2332.2,2868.0,500.25,1.0,4788.675955846745,983.9785993332321,0.5782933525958234,0.11853156974387788,54434055.7454497,5.635315396642141,0.23912470194993268,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gjgeckjp-1,191,8.624843749999998,217861.0,1140.6335078534032,213.9205257518706,696.0,854.0,1135.0,1406.0,1674.0,352.5,1.0,4671.7286220916085,1571.4744917630965,0.08788743366812861,0.026521379246396387,9501251.543672342,4.376267469280524,0.25370561889446575,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gjllkngk-1,614,27.725937499999997,1317217.0,2145.304560260586,639.9268052190312,625.0,1058.6,2414.0,2775.7,3021.0,984.25,1.0,4649.927143363622,1222.806060637693,0.49473965736304837,0.0832680788293178,114078179.63186172,6.299911520194307,0.35025232665260125,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gjloilel-1,148,6.6831249999999995,171267.0,1157.2094594594594,185.5995854702667,727.0,911.7,1142.0,1425.4,1543.0,252.25,1.0,4659.948813110523,1299.6667067356816,0.22953576409322526,0.07868745723211835,4409816.084698161,3.869129163700837,0.3480439100848373,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gkkmmook-1,165,7.4507812499999995,164488.0,996.8969696969697,184.68481338173845,697.0,785.2,969.0,1277.0,1446.0,281.0,1.0,4637.917330215579,1126.0240191533728,0.11844903732231019,0.038457014818030745,4353611.668340548,4.252107369128424,0.26335079190263905,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gkoaiidp-1,582,26.280937499999997,1158476.0,1990.5085910652922,451.9983111626538,871.0,1340.0,1983.5,2524.8,3437.0,605.75,1.0,4530.530111240975,1095.366613960928,0.5496327425860175,0.0950160802961964,123274827.9193941,5.345704931991579,0.5463491775544362,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
