cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
kennddgd-1,671,30.299843749999997,1355547.0,2020.1892697466467,369.8478338624285,871.0,1584.0,2017.0,2470.0,3164.0,412.0,1.0,8785.21001010109,1836.7512170271484,0.43428219857020056,0.06991925207422964,170063285.44855618,5.6128831897984925,0.4677468093064708,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kfcopaeh-1,103,4.651093749999999,126517.0,1228.3203883495146,308.18356695894494,400.0,848.6,1223.0,1636.6,1904.0,411.0,1.0,8624.064874186868,1984.7927260763377,0.4328865582101888,0.1778858873251595,2227699.4608945833,4.058708533035336,0.1455514358628392,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kfglpfpj-1,1222,55.18093749999999,1300752.0,1064.4451718494272,264.80075551232255,409.0,706.0,1079.5,1404.9,1845.0,330.75,1.0,8639.173454192267,1786.2657223859735,1.2793403877882807,0.15262880845869528,246578540.68417883,6.792292630706277,0.28330545473673857,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kflbfggb-1,194,8.7603125,105548.0,544.0618556701031,129.86700686796917,318.0,385.6,533.5,716.7,857.0,197.0,1.0,8902.721422125478,1765.5049107988784,0.20473246320375268,0.06130160606725248,4931321.630490393,3.589646897748668,0.7060350071817832,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kfndhhpn-1,132,5.960624999999999,46917.0,355.4318181818182,29.16390286000055,292.0,321.1,351.5,391.8,450.0,35.25,1.0,8679.162533303494,1814.91053109747,0.2004769828879852,0.07277187391881888,1033459.8223245305,3.9256502479763298,0.15419778652534671,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kgkocpic-1,505,22.803906249999997,493068.0,976.3722772277227,270.4817265176388,419.0,661.4000000000001,936.0,1319.8000000000002,1912.0,373.0,1.0,8531.01245388567,1762.6119341297751,0.3675531390810776,0.06821194817478876,38472146.715661936,6.040515961604353,0.26886205241381456,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kgpmcpji-1,993,44.84015624999999,1304597.0,1313.7935548841892,463.8994954425519,465.0,660.4,1329.0,1900.8000000000004,2328.0,803.0,1.0,8584.876534870538,1827.6939341421146,0.4115845802285523,0.0544716433749299,236759617.7970224,5.872074993878077,0.7142399419544904,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
khjomdhf-1,827,37.344218749999996,1000264.0,1209.5090689238211,361.0493451086226,542.0,688.0,1194.0,1692.1999999999998,2418.0,504.5,1.0,8321.30530449961,1846.3483784780817,0.5574331602354444,0.08083995288059709,138030967.9754305,6.682791751061316,0.2899071023119778,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
khmcompi-1,750,33.86718749999999,1069683.0,1426.244,270.68726936694554,712.0,1038.9,1459.5,1771.1,1987.0,361.25,1.0,8454.823860959275,1848.166035276339,0.3579721741952304,0.054513572501283296,120172870.40405056,5.97432710044013,0.36712667388149806,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kijdhmja-1,1249,56.400156249999995,829009.0,663.738190552442,205.99351196633913,270.0,414.8,637.0,936.6000000000001,1378.0,244.0,1.0,2334.2120016640347,812.1287216423465,0.9615056376047922,0.11346361652438024,174083170.3866544,6.867579925666932,0.25416835823046213,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
