cell_id,group
aahphici-1,intestinal-like/PanIN-like ductal epithelial
aaiabbnm-1,intestinal-like/PanIN-like ductal epithelial
aaibcfpe-1,intestinal-like/PanIN-like ductal epithelial
aaicdgfj-1,intestinal-like/PanIN-like ductal epithelial
aaicepmn-1,intestinal-like/PanIN-like ductal epithelial
aaickcmg-1,intestinal-like/PanIN-like ductal epithelial
aaidpnhb-1,intestinal-like/PanIN-like ductal epithelial
aaifadbo-1,intestinal-like/PanIN-like ductal epithelial
aaifcpje-1,intestinal-like/PanIN-like ductal epithelial
aaifdgeg-1,intestinal-like/PanIN-like ductal epithelial
aaifhkbh-1,intestinal-like/PanIN-like ductal epithelial
aaifocaf-1,intestinal-like/PanIN-like ductal epithelial
aaigicjn-1,intestinal-like/PanIN-like ductal epithelial
aaihenik-1,intestinal-like/PanIN-like ductal epithelial
aaihkokd-1,intestinal-like/PanIN-like ductal epithelial
aaihlfho-1,intestinal-like/PanIN-like ductal epithelial
aaiiajoi-1,intestinal-like/PanIN-like ductal epithelial
aaijdphp-1,intestinal-like/PanIN-like ductal epithelial
aaijmdjm-1,intestinal-like/PanIN-like ductal epithelial
aaijmphm-1,intestinal-like/PanIN-like ductal epithelial
aaikjcod-1,intestinal-like/PanIN-like ductal epithelial
aaikkbbi-1,intestinal-like/PanIN-like ductal epithelial
aailafnc-1,intestinal-like/PanIN-like ductal epithelial
aailmhjf-1,intestinal-like/PanIN-like ductal epithelial
aaimagml-1,intestinal-like/PanIN-like ductal epithelial
aaimdcke-1,intestinal-like/PanIN-like ductal epithelial
aaimijcl-1,ductal/tumor epithelial
aaimkcek-1,intestinal-like/PanIN-like ductal epithelial
aaimmgpp-1,intestinal-like/PanIN-like ductal epithelial
aaimppcn-1,intestinal-like/PanIN-like ductal epithelial
aaiodgjf-1,intestinal-like/PanIN-like ductal epithelial
aaionbdk-1,intestinal-like/PanIN-like ductal epithelial
aaiongoo-1,intestinal-like/PanIN-like ductal epithelial
aaipnjgn-1,intestinal-like/PanIN-like ductal epithelial
aajaijle-1,intestinal-like/PanIN-like ductal epithelial
aajapcch-1,intestinal-like/PanIN-like ductal epithelial
aajbapac-1,intestinal-like/PanIN-like ductal epithelial
aajblfbd-1,intestinal-like/PanIN-like ductal epithelial
aajcbjmc-1,intestinal-like/PanIN-like ductal epithelial
aajcjjpd-1,intestinal-like/PanIN-like ductal epithelial
aajebhan-1,intestinal-like/PanIN-like ductal epithelial
aajebmhm-1,intestinal-like/PanIN-like ductal epithelial
aajedikh-1,intestinal-like/PanIN-like ductal epithelial
aajefknb-1,intestinal-like/PanIN-like ductal epithelial
aajehheo-1,ductal/tumor epithelial
aajfacmf-1,intestinal-like/PanIN-like ductal epithelial
aajfcnpm-1,ductal/tumor epithelial
aajgabmp-1,ductal/tumor epithelial
aajhfaba-1,ductal/tumor epithelial
aajhhfcf-1,ductal/tumor epithelial
aajiaijd-1,ductal/tumor epithelial
aajikibo-1,ductal/tumor epithelial
aajjkncl-1,ductal/tumor epithelial
aajjmlkf-1,ductal/tumor epithelial
aajkdhjp-1,ductal/tumor epithelial
aajkjjml-1,ductal/tumor epithelial
aajknlph-1,ductal/tumor epithelial
aajkockg-1,ductal/tumor epithelial
aajkofjn-1,ductal/tumor epithelial
aajlhnla-1,ductal/tumor epithelial
aajlohhp-1,ductal/tumor epithelial
aajlooig-1,ductal/tumor epithelial
aajnbemf-1,ductal/tumor epithelial
aajnfpil-1,ductal/tumor epithelial
aajoacjk-1,ductal/tumor epithelial
aajobicc-1,ductal/tumor epithelial
aajofljp-1,ductal/tumor epithelial
aajogfgi-1,ductal/tumor epithelial
aajomack-1,activated fibroblast/stellate
aakaadoo-1,activated fibroblast/stellate
aakajbdj-1,ductal/tumor epithelial
aakakkba-1,ductal/tumor epithelial
aakaojpj-1,ductal/tumor epithelial
aakbaedp-1,myeloid/macrophage
aakbkanh-1,ductal/tumor epithelial
aakblhnj-1,ductal/tumor epithelial
aakcnkkh-1,ductal/tumor epithelial
aakcoiib-1,ductal/tumor epithelial
aakconhi-1,ductal/tumor epithelial
aakdbbfb-1,ductal/tumor epithelial
aakddipi-1,ductal/tumor epithelial
aakdfmhb-1,ductal/tumor epithelial
aakdhjab-1,ductal/tumor epithelial
aakdkjgf-1,ductal/tumor epithelial
aakdocnc-1,intestinal-like/PanIN-like ductal epithelial
aakeeojg-1,ductal/tumor epithelial
aakekice-1,ductal/tumor epithelial
aakfalab-1,ductal/tumor epithelial
aakfdcpo-1,ductal/tumor epithelial
aakfidbl-1,ductal/tumor epithelial
aakfjgpf-1,ductal/tumor epithelial
aakfoklj-1,activated fibroblast/stellate
aakgafmi-1,ductal/tumor epithelial
aakgecco-1,ductal/tumor epithelial
aakggfha-1,ductal/tumor epithelial
aakieajc-1,ductal/tumor epithelial
aakildcg-1,ductal/tumor epithelial
aakinikg-1,ductal/tumor epithelial
aakjjngn-1,ductal/tumor epithelial
aakkiddl-1,ductal/tumor epithelial
aakkkpai-1,activated fibroblast/stellate
aakldpkn-1,ductal/tumor epithelial
aaklfdpl-1,ductal/tumor epithelial
aaklfmpl-1,ductal/tumor epithelial
aaklopkm-1,ductal/tumor epithelial
aakmnpej-1,ductal/tumor epithelial
aaknihkk-1,activated fibroblast/stellate
aaknmlmm-1,ductal/tumor epithelial
aaknoaif-1,intestinal-like/PanIN-like ductal epithelial
aaknocic-1,intestinal-like/PanIN-like ductal epithelial
aakogfmo-1,intestinal-like/PanIN-like ductal epithelial
aakojdeb-1,intestinal-like/PanIN-like ductal epithelial
aakolokm-1,intestinal-like/PanIN-like ductal epithelial
aakpmgef-1,ductal/tumor epithelial
aalacpag-1,intestinal-like/PanIN-like ductal epithelial
aalaijhd-1,ductal/tumor epithelial
aalbdoam-1,ductal/tumor epithelial
aalcbmlg-1,intestinal-like/PanIN-like ductal epithelial
aalcoopa-1,ductal/tumor epithelial
aalddnmc-1,intestinal-like/PanIN-like ductal epithelial
aaldhdnl-1,intestinal-like/PanIN-like ductal epithelial
aaldinbm-1,intestinal-like/PanIN-like ductal epithelial
aalejoak-1,intestinal-like/PanIN-like ductal epithelial
aalghoog-1,intestinal-like/PanIN-like ductal epithelial
aalgkaof-1,intestinal-like/PanIN-like ductal epithelial
aalhfgdp-1,intestinal-like/PanIN-like ductal epithelial
aalhjlmc-1,intestinal-like/PanIN-like ductal epithelial
aalicefo-1,intestinal-like/PanIN-like ductal epithelial
aaligfhl-1,intestinal-like/PanIN-like ductal epithelial
aalioagg-1,intestinal-like/PanIN-like ductal epithelial
aaljgblm-1,ductal/tumor epithelial
aaljmlbb-1,intestinal-like/PanIN-like ductal epithelial
aalkaboh-1,intestinal-like/PanIN-like ductal epithelial
aalkahnn-1,ductal/tumor epithelial
aalkmmgl-1,ductal/tumor epithelial
aalkonca-1,ductal/tumor epithelial
aallbmce-1,intestinal-like/PanIN-like ductal epithelial
aallodcn-1,intestinal-like/PanIN-like ductal epithelial
aalmiimf-1,intestinal-like/PanIN-like ductal epithelial
aalncbck-1,intestinal-like/PanIN-like ductal epithelial
aalnjbkc-1,intestinal-like/PanIN-like ductal epithelial
aalnkdng-1,intestinal-like/PanIN-like ductal epithelial
aalnneng-1,intestinal-like/PanIN-like ductal epithelial
aaloacmi-1,intestinal-like/PanIN-like ductal epithelial
aalonbnn-1,intestinal-like/PanIN-like ductal epithelial
aalpepek-1,intestinal-like/PanIN-like ductal epithelial
aalpfpfa-1,ductal/tumor epithelial
aalpnhbb-1,intestinal-like/PanIN-like ductal epithelial
aamadagg-1,intestinal-like/PanIN-like ductal epithelial
aamamacd-1,intestinal-like/PanIN-like ductal epithelial
aamapppd-1,intestinal-like/PanIN-like ductal epithelial
aambcoji-1,ductal/tumor epithelial
aambdmpa-1,intestinal-like/PanIN-like ductal epithelial
aambkgbh-1,intestinal-like/PanIN-like ductal epithelial
aamblaih-1,intestinal-like/PanIN-like ductal epithelial
aamchdba-1,ductal/tumor epithelial
aamcpfap-1,intestinal-like/PanIN-like ductal epithelial
aamdeofj-1,endocrine/islet
aamdfccg-1,endocrine/islet
aamdgagk-1,endocrine/islet
aamefdja-1,endocrine/islet
aamenckh-1,endocrine/islet
aamgbdmn-1,endocrine/islet
aamgdgbc-1,endocrine/islet
aamgpmla-1,endocrine/islet
aamhhdld-1,endocrine/islet
aamhhmdf-1,endocrine/islet
aamhilkh-1,endocrine/islet
aamigdpk-1,endocrine/islet
aamippal-1,endocrine/islet
aamjafga-1,endocrine/islet
aamjjago-1,endocrine/islet
aamkefob-1,endocrine/islet
aamkkfkg-1,ductal/tumor epithelial
aamkpgmo-1,ductal/tumor epithelial
