cell_id,group
aaninlgb-1,Fibroblasts
aankdbeh-1,Endothelial cells
aankodni-1,pancreatic acinar epithelium
aanlajkp-1,Endothelial cells
aanlcocl-1,pancreatic ductal epithelium
aannahnk-1,pancreatic acinar epithelium
aanncoci-1,pancreatic acinar epithelium
aannmfpi-1,Myeloid cells
aanoiccl-1,Fibroblasts
aanpggoh-1,pancreatic acinar epithelium
aanpipjp-1,pancreatic ductal epithelium
aanpnmdd-1,pancreatic acinar epithelium
aaoaajel-1,pancreatic acinar epithelium
aaoabmjn-1,Endothelial cells
aaoapmhf-1,pancreatic ductal epithelium
aaobcggi-1,pancreatic ductal epithelium
aaobkmcb-1,pancreatic acinar epithelium
aaocdidj-1,pancreatic acinar epithelium
aaodnepp-1,pancreatic ductal epithelium
aaoffaec-1,pancreatic acinar epithelium
aaofjhoh-1,pancreatic acinar epithelium
aaoginnl-1,Endothelial cells
aaohpmfo-1,T cells
aaoihjcc-1,Endothelial cells
aaoiohle-1,pancreatic ductal epithelium
aaojiehi-1,pancreatic acinar epithelium
aaojkmmn-1,pancreatic acinar epithelium
aaojnhkb-1,pancreatic ductal epithelium
aaolglek-1,pancreatic acinar epithelium
aaoljimh-1,pancreatic acinar epithelium
aaollcdl-1,pancreatic acinar epithelium
aaomlgdd-1,pancreatic ductal epithelium
aaonclpe-1,pancreatic ductal epithelium
aaoneene-1,pancreatic acinar epithelium
aaongajm-1,Fibroblasts
aaoodcje-1,Fibroblasts
aaoohgel-1,Endothelial cells
aaoojiif-1,pancreatic acinar epithelium
aaoolocp-1,Fibroblasts
aaoomhnn-1,pancreatic acinar epithelium
aaopjoma-1,pancreatic acinar epithelium
aaopmbcm-1,pancreatic acinar epithelium
aapalble-1,pancreatic acinar epithelium
aapamehn-1,pancreatic acinar epithelium
aapbhkee-1,pancreatic ductal epithelium
aapccokp-1,pancreatic ductal epithelium
aapcgfhe-1,pancreatic ductal epithelium
aapckapk-1,pancreatic ductal epithelium
aapcnehn-1,pancreatic acinar epithelium
aapdcacc-1,pancreatic acinar epithelium
aapddfhp-1,pancreatic acinar epithelium
aapdfcdp-1,pancreatic acinar epithelium
aapfagca-1,pancreatic acinar epithelium
aapfkjpa-1,pancreatic ductal epithelium
aapgaflb-1,pancreatic acinar epithelium
aapgbkbl-1,pancreatic acinar epithelium
aapgohic-1,pancreatic ductal epithelium
aaphlmee-1,Fibroblasts
aaphppde-1,pancreatic acinar epithelium
aapinlob-1,pancreatic acinar epithelium
aapkjnpe-1,Myeloid cells
aaplmimi-1,pancreatic acinar epithelium
aapmacaa-1,pancreatic acinar epithelium
aapmnhip-1,pancreatic acinar epithelium
aapndgfb-1,pancreatic acinar epithelium
aapneegl-1,pancreatic acinar epithelium
aapnfeci-1,pancreatic ductal epithelium
aapnhmbn-1,pancreatic ductal epithelium
aapnlfff-1,pancreatic ductal epithelium
abaabkjf-1,pancreatic acinar epithelium
ababdikj-1,pancreatic acinar epithelium
