cell_id,group
baojagie-1,activated fibroblast/stellate
baojgjil-1,myeloid/macrophage
baojppcm-1,acinar epithelial
baokjojd-1,myeloid/macrophage
baolglcc-1,proliferative ductal/tumor epithelial
baolihan-1,endothelial
baompnlg-1,myeloid/macrophage
baonfcnp-1,proliferative ductal/tumor epithelial
baoodeea-1,activated fibroblast/stellate
baooefbf-1,myeloid/macrophage
baooffed-1,myeloid/macrophage
baoofljp-1,myeloid/macrophage
baoopaph-1,myeloid/macrophage
baopggea-1,myeloid/macrophage
baopjeam-1,myeloid/macrophage
baopjhnl-1,myeloid/macrophage
baopppci-1,proliferative ductal/tumor epithelial
bapapahg-1,myeloid/macrophage
bapbdcce-1,ductal/tumor epithelial
bapbhbdj-1,myeloid/macrophage
bapbminc-1,proliferative ductal/tumor epithelial
bapcegdg-1,endothelial
bapcejge-1,acinar epithelial
bapdidcn-1,acinar epithelial
bapeciab-1,ductal/tumor epithelial
bapeigic-1,acinar epithelial
bapfbdkk-1,acinar epithelial
bapfknpe-1,acinar epithelial
bapgjkik-1,ductal/tumor epithelial
bapgobkf-1,acinar epithelial
baphheeo-1,endothelial
bapicckd-1,proliferative ductal/tumor epithelial
bapifedh-1,acinar epithelial
bapijied-1,ductal/tumor epithelial
bapikflk-1,ductal/tumor epithelial
bapjgmaj-1,myeloid/macrophage
bapkdmik-1,proliferative ductal/tumor epithelial
bapkghkg-1,myeloid/macrophage
bapkmdee-1,proliferative ductal/tumor epithelial
baplgioa-1,activated fibroblast/stellate
bapmbfcc-1,acinar epithelial
bapmkioc-1,myeloid/macrophage
bapnhdip-1,acinar epithelial
bapoahip-1,acinar epithelial
bapobpgj-1,acinar epithelial
bappjfdc-1,proliferative ductal/tumor epithelial
bappokoi-1,acinar epithelial
bbaaienn-1,ductal/tumor epithelial
bbaanpen-1,myeloid/macrophage
bbaccogo-1,myeloid/macrophage
bbackaoo-1,activated fibroblast/stellate
bbaddiln-1,myeloid/macrophage
bbaeaahj-1,acinar epithelial
bbaejmke-1,acinar epithelial
bbaemafn-1,activated fibroblast/stellate
bbaeopjc-1,acinar epithelial
bbagcigk-1,ductal/tumor epithelial
bbaggdaf-1,ductal/tumor epithelial
bbagloai-1,ductal/tumor epithelial
bbahhlci-1,ductal/tumor epithelial
bbahnkef-1,acinar epithelial
bbajeehn-1,acinar epithelial
bbajkpaj-1,acinar epithelial
bbajmiea-1,acinar epithelial
bbajnlhe-1,acinar epithelial
bbakeopi-1,acinar epithelial
bbakmabk-1,acinar epithelial
bbakmcde-1,endothelial
bbalalla-1,proliferative ductal/tumor epithelial
bbalnaon-1,acinar epithelial
bbamcijp-1,acinar epithelial
bbamhohh-1,acinar epithelial
bbanbmad-1,ductal/tumor epithelial
bbapjaop-1,ductal/tumor epithelial
bbapmhfk-1,ductal/tumor epithelial
bbapokoh-1,acinar epithelial
bbbaggco-1,ductal/tumor epithelial
bbbahdhe-1,acinar epithelial
bbbanbef-1,acinar epithelial
bbbanlgm-1,ductal/tumor epithelial
bbbbjald-1,ductal/tumor epithelial
bbbbkidl-1,ductal/tumor epithelial
bbbbojek-1,acinar epithelial
bbbcaapb-1,ductal/tumor epithelial
bbbcohjo-1,acinar epithelial
bbbdkhhn-1,acinar epithelial
bbbdolkk-1,endothelial
bbbfnbma-1,acinar epithelial
bbbfpddp-1,acinar epithelial
bbbglifa-1,acinar epithelial
bbbhcefn-1,acinar epithelial
bbbhfnee-1,acinar epithelial
bbbhmica-1,acinar epithelial
bbbikffg-1,ductal/tumor epithelial
bbbjdjmg-1,acinar epithelial
bbbkghlp-1,acinar epithelial
bbbkinai-1,acinar epithelial
bbblackb-1,ductal/tumor epithelial
bbbmfkai-1,acinar epithelial
bbbnhcpc-1,acinar epithelial
bbbojbib-1,acinar epithelial
bbbpmain-1,acinar epithelial
bbcaaale-1,ductal/tumor epithelial
bbcaidnj-1,acinar epithelial
bbcbbbef-1,acinar epithelial
bbcbeklj-1,acinar epithelial
bbcbibip-1,acinar epithelial
bbccdpme-1,acinar epithelial
bbcchccd-1,acinar epithelial
bbccjfhk-1,ductal/tumor epithelial
bbcdheek-1,endothelial
bbceembk-1,ductal/tumor epithelial
bbcffenp-1,acinar epithelial
bbcfpbbg-1,acinar epithelial
bbchbeei-1,acinar epithelial
bbchgogm-1,acinar epithelial
bbchkddd-1,endothelial
bbciadeg-1,acinar epithelial
bbcidiaa-1,activated fibroblast/stellate
bbcimlfc-1,acinar epithelial
bbcjdmpj-1,acinar epithelial
bbclddcp-1,acinar epithelial
bbcllapb-1,acinar epithelial
bbclocgn-1,acinar epithelial
bbclpfpp-1,acinar epithelial
bbcmfige-1,ductal/tumor epithelial
bbcmpmbm-1,ductal/tumor epithelial
bbcnkkop-1,acinar epithelial
bbcoabgf-1,ductal/tumor epithelial
bbcomknj-1,acinar epithelial
bbcpbeef-1,ductal/tumor epithelial
bbcpifij-1,ductal/tumor epithelial
bbcpihkh-1,ductal/tumor epithelial
bbdbhkee-1,acinar epithelial
bbdbniae-1,endothelial
bbdcgpjb-1,acinar epithelial
bbdcpbdd-1,acinar epithelial
bbdfdlnn-1,acinar epithelial
bbdflhnd-1,acinar epithelial
bbdhbhdn-1,acinar epithelial
bbdhibha-1,acinar epithelial
bbdillon-1,acinar epithelial
bbdjepho-1,acinar epithelial
bbdjkfek-1,endothelial
bbdjmkfc-1,acinar epithelial
bbdkhfmh-1,acinar epithelial
bbdlhccl-1,endothelial
bbdmjjlp-1,endothelial
bbdnhlne-1,acinar epithelial
bbdogkja-1,acinar epithelial
bbeaihmo-1,ductal/tumor epithelial
bbebkcdo-1,ductal/tumor epithelial
bbecbpin-1,ductal/tumor epithelial
bbecjmjh-1,acinar epithelial
bbeclcpj-1,activated fibroblast/stellate
bbecohlo-1,acinar epithelial
bbedgnml-1,ductal/tumor epithelial
bbedicei-1,activated fibroblast/stellate
bbedmjpk-1,ductal/tumor epithelial
bbedmmff-1,ductal/tumor epithelial
bbeeghkg-1,ductal/tumor epithelial
bbefgpap-1,ductal/tumor epithelial
bbegkkko-1,activated fibroblast/stellate
bbeihmji-1,acinar epithelial
bbeinpma-1,acinar epithelial
bbekfphk-1,acinar epithelial
bbelohgf-1,acinar epithelial
bbemaiha-1,acinar epithelial
bbenancd-1,acinar epithelial
bbenjepl-1,acinar epithelial
bbenkbll-1,acinar epithelial
bbenkmhb-1,acinar epithelial
bbenmegk-1,acinar epithelial
bbepemln-1,acinar epithelial
bbepijop-1,activated fibroblast/stellate
bbepoocl-1,ductal/tumor epithelial
bbfanlcc-1,endothelial
bbfbclck-1,endothelial
bbfbnekf-1,acinar epithelial
bbfboohm-1,activated fibroblast/stellate
bbfdnbbn-1,ductal/tumor epithelial
bbfdnhec-1,acinar epithelial
bbfdnlac-1,myeloid/macrophage
bbffcahe-1,acinar epithelial
bbffhgag-1,acinar epithelial
bbffmfeb-1,endothelial
bbffonhn-1,acinar epithelial
bbfgchhk-1,ductal/tumor epithelial
bbfgpoaa-1,ductal/tumor epithelial
bbfhglng-1,ductal/tumor epithelial
bbfifepb-1,myeloid/macrophage
bbfinapi-1,ductal/tumor epithelial
bbfjadml-1,acinar epithelial
bbfjajkb-1,acinar epithelial
bbfjbfbi-1,acinar epithelial
bbfjcamn-1,acinar epithelial
bbfjgagj-1,ductal/tumor epithelial
bbfjmepb-1,acinar epithelial
bbfklcko-1,endothelial
bbflalck-1,ductal/tumor epithelial
bbflbihf-1,acinar epithelial
bbflkiek-1,activated fibroblast/stellate
bbfocjpm-1,myeloid/macrophage
bbfogjei-1,myeloid/macrophage
bbfoogno-1,acinar epithelial
bbfpgojc-1,myeloid/macrophage
bbgaaahh-1,acinar epithelial
bbgahini-1,activated fibroblast/stellate
bbgalpfp-1,ductal/tumor epithelial
bbgbcadf-1,activated fibroblast/stellate
bbgbfamm-1,acinar epithelial
bbgbhaak-1,acinar epithelial
bbgbompk-1,acinar epithelial
bbgcfpgb-1,endothelial
bbgdlckl-1,ductal/tumor epithelial
bbgeapee-1,acinar epithelial
bbgelppf-1,acinar epithelial
bbgfcepi-1,acinar epithelial
bbgfdfdh-1,acinar epithelial
bbgffofg-1,myeloid/macrophage
bbggekpa-1,ductal/tumor epithelial
bbgghccn-1,acinar epithelial
bbghnfjg-1,acinar epithelial
bbgiljke-1,acinar epithelial
bbgipeji-1,acinar epithelial
bbgjdjhi-1,acinar epithelial
bbgjkfgb-1,acinar epithelial
bbglacge-1,acinar epithelial
bbglcjpm-1,acinar epithelial
bbgljocn-1,acinar epithelial
bbglmeeb-1,ductal/tumor epithelial
bbgmigac-1,acinar epithelial
bbgniaho-1,acinar epithelial
bbgnmcji-1,acinar epithelial
bbgoglfb-1,acinar epithelial
bbgolmkc-1,activated fibroblast/stellate
bbgpcicj-1,ductal/tumor epithelial
bbgpnmgj-1,endothelial
bbhapdhj-1,ductal/tumor epithelial
bbhcahmo-1,ductal/tumor epithelial
bbhcocoi-1,ductal/tumor epithelial
bbhcojdp-1,acinar epithelial
bbhdanff-1,acinar epithelial
bbhdngdo-1,ductal/tumor epithelial
bbhegkka-1,acinar epithelial
bbhfemng-1,mucin/PanIN-like ductal epithelial
bbhfjfop-1,acinar epithelial
bbhgmkbe-1,ductal/tumor epithelial
bbhhcbjc-1,acinar epithelial
bbhjdlod-1,acinar epithelial
bbhlfanj-1,myeloid/macrophage
bbhlhaod-1,ductal/tumor epithelial
bbhmbhnh-1,acinar epithelial
bbhmhhck-1,ductal/tumor epithelial
bbhnmbae-1,acinar epithelial
bbhpgkdo-1,acinar epithelial
bbhpiing-1,acinar epithelial
bbiaanah-1,ductal/tumor epithelial
bbibnmgk-1,acinar epithelial
bbicfmko-1,activated fibroblast/stellate
bbicjdeb-1,activated fibroblast/stellate
bbiecine-1,acinar epithelial
bbiegadj-1,acinar epithelial
bbifcnca-1,ductal/tumor epithelial
bbiffdam-1,ductal/tumor epithelial
bbifhjil-1,ductal/tumor epithelial
bbifninj-1,ductal/tumor epithelial
bbihddbn-1,acinar epithelial
bbihljda-1,acinar epithelial
bbiioied-1,acinar epithelial
bbijkkck-1,acinar epithelial
bbilkgem-1,acinar epithelial
bbilklil-1,acinar epithelial
bbilpfeh-1,ductal/tumor epithelial
bbimenia-1,ductal/tumor epithelial
bbimhjjj-1,endothelial
bbinhcmf-1,ductal/tumor epithelial
bbinmdkb-1,endothelial
bbinmmih-1,ductal/tumor epithelial
bbinpmaf-1,ductal/tumor epithelial
bbioacbo-1,ductal/tumor epithelial
bbiogeeo-1,ductal/tumor epithelial
bbiojlld-1,ductal/tumor epithelial
bbiokdie-1,ductal/tumor epithelial
bbipncen-1,ductal/tumor epithelial
bbjabljf-1,ductal/tumor epithelial
bbjaijgp-1,acinar epithelial
bbjdaiii-1,acinar epithelial
bbjddcnk-1,acinar epithelial
bbjdghkp-1,acinar epithelial
bbjdkhko-1,endothelial
bbjdngkf-1,acinar epithelial
bbjfbcjf-1,acinar epithelial
bbjfbdaj-1,acinar epithelial
bbjfcjgn-1,myeloid/macrophage
bbjfjijf-1,ductal/tumor epithelial
bbjfpadb-1,acinar epithelial
bbjgbhpd-1,ductal/tumor epithelial
bbjgejke-1,ductal/tumor epithelial
bbjhojlf-1,ductal/tumor epithelial
bbjibngm-1,ductal/tumor epithelial
bbjickdp-1,ductal/tumor epithelial
bbjjddil-1,ductal/tumor epithelial
bbjjgjki-1,ductal/tumor epithelial
bbjoikjn-1,acinar epithelial
bbjojfke-1,acinar epithelial
bbjphmoj-1,myeloid/macrophage
bbjpminn-1,acinar epithelial
bbjppdfl-1,acinar epithelial
bbkabaka-1,activated fibroblast/stellate
bbkacfjd-1,acinar epithelial
bbkahhah-1,acinar epithelial
bbkbnkpl-1,acinar epithelial
bbkcmklh-1,ductal/tumor epithelial
bbkdagah-1,acinar epithelial
bbkdkaco-1,acinar epithelial
bbkdmifh-1,acinar epithelial
bbkdomli-1,ductal/tumor epithelial
bbkenepd-1,acinar epithelial
bbkfhcgc-1,acinar epithelial
bbkfjaff-1,acinar epithelial
bbkgcflb-1,acinar epithelial
bbkggbnf-1,acinar epithelial
bbkihgfg-1,acinar epithelial
bbkikclg-1,acinar epithelial
bbkjhcmp-1,acinar epithelial
bbkjpgdk-1,acinar epithelial
bbkkmhjp-1,acinar epithelial
bbkknmdo-1,acinar epithelial
bbkljppm-1,acinar epithelial
bbkndjig-1,acinar epithelial
bbknlofl-1,activated fibroblast/stellate
bbknomme-1,acinar epithelial
bbkphnoc-1,ductal/tumor epithelial
bblabcdb-1,activated fibroblast/stellate
bblacnja-1,ductal/tumor epithelial
bblahlki-1,acinar epithelial
bblcdmkk-1,activated fibroblast/stellate
bblceblj-1,acinar epithelial
bblcefjp-1,acinar epithelial
bblcfcpi-1,ductal/tumor epithelial
bblcfldo-1,mucin/PanIN-like ductal epithelial
bblcgkoo-1,ductal/tumor epithelial
bblclmpd-1,activated fibroblast/stellate
bbldokee-1,ductal/tumor epithelial
bblechjf-1,ductal/tumor epithelial
bbleegdl-1,endothelial
bblefioe-1,acinar epithelial
bblejdmj-1,acinar epithelial
bblekpil-1,acinar epithelial
bblemidc-1,endothelial
bblepokb-1,ductal/tumor epithelial
bblfkklo-1,acinar epithelial
bblgeidp-1,ductal/tumor epithelial
bblhabmf-1,acinar epithelial
bblhabpb-1,activated fibroblast/stellate
bbliejjc-1,acinar epithelial
bblikpig-1,acinar epithelial
bbljehgf-1,acinar epithelial
bbljjlnd-1,acinar epithelial
bbljkbdl-1,ductal/tumor epithelial
bbljkeah-1,acinar epithelial
bbljpfnm-1,ductal/tumor epithelial
bblkdbkj-1,endothelial
bblkfkif-1,acinar epithelial
bblkmpbo-1,acinar epithelial
bblmbeoc-1,acinar epithelial
bblmldnd-1,ductal/tumor epithelial
bblncndc-1,ductal/tumor epithelial
bblnnihj-1,ductal/tumor epithelial
bblojdhb-1,acinar epithelial
bblopkop-1,activated fibroblast/stellate
bblpcnom-1,acinar epithelial
bblpgdbj-1,acinar epithelial
bbmampbn-1,ductal/tumor epithelial
bbmaoijk-1,acinar epithelial
bbmaonif-1,ductal/tumor epithelial
bbmbjnja-1,ductal/tumor epithelial
bbmcfamd-1,ductal/tumor epithelial
bbmdenkj-1,ductal/tumor epithelial
bbmdinpb-1,acinar epithelial
bbmdopej-1,acinar epithelial
bbmfiabp-1,acinar epithelial
bbmggbon-1,acinar epithelial
bbmggijc-1,acinar epithelial
bbmgjefo-1,activated fibroblast/stellate
bbmgpmao-1,acinar epithelial
bbmhldal-1,acinar epithelial
bbmjjmhb-1,acinar epithelial
bbmkfolh-1,ductal/tumor epithelial
bbmkipbf-1,acinar epithelial
bbmkjfgp-1,acinar epithelial
bbmkkfjl-1,acinar epithelial
bbmlfjip-1,acinar epithelial
bbmmlhpd-1,acinar epithelial
bbmnfmdp-1,acinar epithelial
bbmpphjf-1,endothelial
bbnajcje-1,endothelial
bbnanajo-1,acinar epithelial
bbnbhepo-1,endothelial
bbncekjd-1,ductal/tumor epithelial
bbnchknk-1,ductal/tumor epithelial
bbndfimd-1,acinar epithelial
bbndjkli-1,myeloid/macrophage
bbndlbib-1,Tregs
bbnekido-1,ductal/tumor epithelial
bbnfajok-1,acinar epithelial
bbnfinad-1,ductal/tumor epithelial
bbnhnioc-1,ductal/tumor epithelial
bbnibkhl-1,acinar epithelial
bbnjhmnh-1,myeloid/macrophage
bbnjkfgc-1,ductal/tumor epithelial
bbnjncjj-1,ductal/tumor epithelial
bbnjonap-1,acinar epithelial
bbnkampm-1,acinar epithelial
bbnldnpp-1,acinar epithelial
bbnleibi-1,acinar epithelial
bbnmfdco-1,acinar epithelial
bbnmhonh-1,acinar epithelial
bbnnanli-1,ductal/tumor epithelial
bbnnmgmi-1,ductal/tumor epithelial
bbnnoohc-1,ductal/tumor epithelial
bbnobpoc-1,ductal/tumor epithelial
bbnodhbd-1,ductal/tumor epithelial
bbnongkp-1,endothelial
bbnonhjc-1,acinar epithelial
bboaajlm-1,acinar epithelial
bboacjkf-1,ductal/tumor epithelial
bboamcpg-1,acinar epithelial
bbobcane-1,ductal/tumor epithelial
bbocebgf-1,ductal/tumor epithelial
bbocmddm-1,ductal/tumor epithelial
bbocopch-1,activated fibroblast/stellate
bbocpmko-1,ductal/tumor epithelial
bboegkpe-1,ductal/tumor epithelial
bboekach-1,acinar epithelial
bbofcnac-1,acinar epithelial
bbofdiio-1,ductal/tumor epithelial
bbogpmjk-1,acinar epithelial
bbohikhb-1,acinar epithelial
bboibjjg-1,acinar epithelial
bboimhkm-1,acinar epithelial
bbojhgoo-1,activated fibroblast/stellate
bbokonpj-1,endothelial
bbolbjfi-1,endothelial
bbolhgkg-1,Tregs
bbolhjlm-1,acinar epithelial
bbolmcck-1,acinar epithelial
bbomcdfp-1,acinar epithelial
bbomdhfm-1,acinar epithelial
bboohdkp-1,acinar epithelial
bbookikk-1,acinar epithelial
bbopcddk-1,acinar epithelial
bbopijii-1,acinar epithelial
bbpadihe-1,ductal/tumor epithelial
bbpahiik-1,ductal/tumor epithelial
bbpalmeb-1,ductal/tumor epithelial
bbpbenjd-1,ductal/tumor epithelial
bbpcchnk-1,ductal/tumor epithelial
bbpdadld-1,ductal/tumor epithelial
bbpdcbim-1,myeloid/macrophage
bbpdmjgm-1,acinar epithelial
bbpdojoh-1,acinar epithelial
bbpdphbp-1,ductal/tumor epithelial
bbpemcln-1,ductal/tumor epithelial
bbpfkcic-1,ductal/tumor epithelial
bbpfkpob-1,acinar epithelial
bbpgdifa-1,acinar epithelial
bbpgfdkl-1,endothelial
bbpgfgla-1,acinar epithelial
bbpgiopm-1,endothelial
bbpgpmpp-1,activated fibroblast/stellate
bbphblof-1,acinar epithelial
bbphdjdh-1,acinar epithelial
bbphkion-1,activated fibroblast/stellate
bbphmfdg-1,acinar epithelial
bbpiaaja-1,activated fibroblast/stellate
bbpidjmb-1,acinar epithelial
bbpihbkk-1,ductal/tumor epithelial
bbpihgpk-1,acinar epithelial
bbpijgio-1,acinar epithelial
bbpjdgmk-1,acinar epithelial
bbpkhgdb-1,acinar epithelial
bbplapom-1,acinar epithelial
bbplhnce-1,acinar epithelial
bbpnihmd-1,ductal/tumor epithelial
bbpofkgb-1,acinar epithelial
bbpomnip-1,ductal/tumor epithelial
bcaakgbc-1,myeloid/macrophage
bcabhfih-1,ductal/tumor epithelial
bcadanjh-1,ductal/tumor epithelial
bcadfohh-1,activated fibroblast/stellate
bcadldid-1,myeloid/macrophage
bcaebfel-1,mucin/PanIN-like ductal epithelial
bcafgmap-1,acinar epithelial
bcafpkbd-1,acinar epithelial
bcageoni-1,activated fibroblast/stellate
bcagkccl-1,ductal/tumor epithelial
bcahcmhi-1,ductal/tumor epithelial
bcahgeeh-1,activated fibroblast/stellate
bcahhkap-1,activated fibroblast/stellate
bcahodfa-1,activated fibroblast/stellate
bcaikdhe-1,acinar epithelial
bcaikkbm-1,ductal/tumor epithelial
bcaipldf-1,acinar epithelial
bcajadme-1,acinar epithelial
bcakimie-1,acinar epithelial
bcakopih-1,acinar epithelial
bcalbphh-1,acinar epithelial
bcalfccp-1,acinar epithelial
bcalklgm-1,acinar epithelial
bcalogpa-1,ductal/tumor epithelial
bcamgagh-1,acinar epithelial
bcamjdnb-1,acinar epithelial
bcanplld-1,acinar epithelial
bcaokken-1,ductal/tumor epithelial
bcapafpj-1,acinar epithelial
bcapaoic-1,endothelial
bcapfcjl-1,acinar epithelial
bcapgjkl-1,ductal/tumor epithelial
bcapgpci-1,acinar epithelial
bcbafifn-1,acinar epithelial
bcbdeemg-1,acinar epithelial
bcbejgno-1,acinar epithelial
bcbelhln-1,ductal/tumor epithelial
bcbfednk-1,acinar epithelial
bcbgipli-1,ductal/tumor epithelial
bcbhbjaa-1,acinar epithelial
bcbhbpak-1,ductal/tumor epithelial
bcbhhaok-1,acinar epithelial
bcbieilj-1,ductal/tumor epithelial
bcbijana-1,acinar epithelial
bcbjkcjk-1,acinar epithelial
bcblknnp-1,acinar epithelial
bcbmjldi-1,acinar epithelial
bcbnfbfb-1,acinar epithelial
bcbnpajj-1,acinar epithelial
bccalapl-1,acinar epithelial
bccamkka-1,acinar epithelial
bccbockn-1,acinar epithelial
bccccffm-1,acinar epithelial
bccccgln-1,acinar epithelial
bcccomoi-1,acinar epithelial
bccdcfjm-1,endothelial
bccdcnac-1,acinar epithelial
bccdfjgd-1,ductal/tumor epithelial
bccdkiei-1,myeloid/macrophage
bccdmmne-1,acinar epithelial
bcceanlc-1,acinar epithelial
bccedjck-1,activated fibroblast/stellate
bccehkba-1,activated fibroblast/stellate
bccfbljg-1,activated fibroblast/stellate
bccfifno-1,activated fibroblast/stellate
bccfilel-1,acinar epithelial
bccfpaci-1,acinar epithelial
bccgceob-1,activated fibroblast/stellate
bccgkgdb-1,endothelial
bccgncjd-1,endothelial
bcchahei-1,endothelial
bcchakkb-1,acinar epithelial
bcchbako-1,endothelial
bcchohom-1,acinar epithelial
bcchokme-1,activated fibroblast/stellate
bccienda-1,endothelial
bccinjec-1,acinar epithelial
bccjcebo-1,acinar epithelial
bccjphjo-1,activated fibroblast/stellate
bcckfcmi-1,acinar epithelial
bcckkkfh-1,ductal/tumor epithelial
bcclfogn-1,ductal/tumor epithelial
bccmbbjg-1,acinar epithelial
bccmckka-1,ductal/tumor epithelial
bccmkpff-1,ductal/tumor epithelial
bccmoedb-1,ductal/tumor epithelial
bccmofoo-1,ductal/tumor epithelial
bccnfoma-1,ductal/tumor epithelial
bccnjpgc-1,acinar epithelial
bccobgdj-1,acinar epithelial
bccondho-1,acinar epithelial
bccopcme-1,acinar epithelial
bccpgjgk-1,acinar epithelial
bccpkajl-1,activated fibroblast/stellate
bccpolnf-1,activated fibroblast/stellate
bcdakjkk-1,activated fibroblast/stellate
bcdalcaf-1,activated fibroblast/stellate
bcdbjold-1,endothelial
bcdcajdn-1,activated fibroblast/stellate
bcdckoaa-1,activated fibroblast/stellate
bcdffhhd-1,acinar epithelial
bcdgcedc-1,activated fibroblast/stellate
bcdgfjba-1,acinar epithelial
bcdgjbja-1,acinar epithelial
bcdgmafh-1,acinar epithelial
bcdicdla-1,endothelial
bcdjlbnb-1,acinar epithelial
bcdjnmle-1,acinar epithelial
bcdkjdln-1,ductal/tumor epithelial
bcdklfeb-1,acinar epithelial
bcdmcpnb-1,acinar epithelial
bcdnjcon-1,activated fibroblast/stellate
bcdnpeio-1,acinar epithelial
bcdpbiah-1,acinar epithelial
bcdpejbe-1,endothelial
bceaonao-1,myeloid/macrophage
bcebachn-1,acinar epithelial
bcebijlo-1,acinar epithelial
bcebjibh-1,endothelial
bcecblib-1,ductal/tumor epithelial
bcecdnci-1,acinar epithelial
bceceneh-1,Tregs
bcecjock-1,acinar epithelial
bcedkdea-1,ductal/tumor epithelial
bcedonpc-1,ductal/tumor epithelial
bcefhnmi-1,myeloid/macrophage
bcefiflf-1,acinar epithelial
bcefkpem-1,ductal/tumor epithelial
bcegenmj-1,acinar epithelial
bcegfhfl-1,myeloid/macrophage
bcegjiie-1,ductal/tumor epithelial
bcegpani-1,ductal/tumor epithelial
bcehkmhp-1,ductal/tumor epithelial
bceikoaa-1,ductal/tumor epithelial
bceimhkd-1,acinar epithelial
bcejnpnf-1,ductal/tumor epithelial
bcekehch-1,activated fibroblast/stellate
bcekhfpb-1,ductal/tumor epithelial
bcekkkai-1,ductal/tumor epithelial
bceldeii-1,ductal/tumor epithelial
bcemgjip-1,ductal/tumor epithelial
bcengjjm-1,activated fibroblast/stellate
bcenkdgj-1,myeloid/macrophage
bcenkmcd-1,proliferative ductal/tumor epithelial
bceohnha-1,ductal/tumor epithelial
bcepjjcf-1,ductal/tumor epithelial
bcepjmea-1,myeloid/macrophage
bcfaafcm-1,acinar epithelial
bcfaiopc-1,acinar epithelial
bcfbogge-1,endothelial
bcfddchj-1,acinar epithelial
bcfdlcmf-1,acinar epithelial
bcfeblge-1,acinar epithelial
bcfedchm-1,acinar epithelial
bcfefgfb-1,acinar epithelial
bcffckai-1,acinar epithelial
bcffmnch-1,endothelial
bcfgijef-1,acinar epithelial
bcfgkoad-1,acinar epithelial
bcfhiifi-1,acinar epithelial
bcfiinco-1,ductal/tumor epithelial
bcfijnjk-1,acinar epithelial
bcfinien-1,ductal/tumor epithelial
bcfjelip-1,ductal/tumor epithelial
bcfjlhbm-1,ductal/tumor epithelial
bcfjmflj-1,acinar epithelial
bcfkanjm-1,acinar epithelial
bcfkjpjn-1,acinar epithelial
bcfljnig-1,acinar epithelial
bcflnooi-1,acinar epithelial
bcfmihph-1,acinar epithelial
bcfmmpmh-1,acinar epithelial
bcfnapdp-1,ductal/tumor epithelial
bcfnjfog-1,acinar epithelial
bcfoagkn-1,acinar epithelial
bcfopbda-1,ductal/tumor epithelial
bcfophha-1,acinar epithelial
bcfphhbb-1,acinar epithelial
bcfpjmhg-1,Tregs
bcfppmbk-1,acinar epithelial
bcgalaec-1,acinar epithelial
bcgbiepc-1,acinar epithelial
bcgblicj-1,acinar epithelial
bcgdfmjj-1,ductal/tumor epithelial
bcgegjnk-1,acinar epithelial
bcgemfkk-1,ductal/tumor epithelial
bcgeockk-1,acinar epithelial
bcgfdoeh-1,acinar epithelial
bcgfokgj-1,acinar epithelial
bcgfolli-1,acinar epithelial
bcghnkna-1,acinar epithelial
bcgjadic-1,ductal/tumor epithelial
bcgjcakp-1,acinar epithelial
bcglcdhe-1,acinar epithelial
bcglfoag-1,ductal/tumor epithelial
bcgmlpdk-1,acinar epithelial
bcgmnphn-1,Tregs
bcgnfkki-1,acinar epithelial
bcgnfofo-1,acinar epithelial
bcgnloip-1,endothelial
bcgnndlc-1,activated fibroblast/stellate
bcgoejmh-1,acinar epithelial
bcgofnoh-1,ductal/tumor epithelial
bcgolinj-1,acinar epithelial
bcgopnfp-1,acinar epithelial
bcgpjmmi-1,acinar epithelial
bchabakb-1,acinar epithelial
bchbimfh-1,acinar epithelial
bchcnedi-1,acinar epithelial
bchdkpbe-1,acinar epithelial
bchdnekk-1,acinar epithelial
bchgbhii-1,acinar epithelial
bchgdalj-1,acinar epithelial
bchgeedg-1,acinar epithelial
bchgkbaf-1,acinar epithelial
bchgpihp-1,ductal/tumor epithelial
bchhffkd-1,acinar epithelial
bchhfnie-1,ductal/tumor epithelial
bchhhmem-1,ductal/tumor epithelial
bchjdmki-1,ductal/tumor epithelial
bchjedgp-1,acinar epithelial
bchjobbh-1,acinar epithelial
bchkcobp-1,ductal/tumor epithelial
bchkidig-1,acinar epithelial
bchlcjde-1,ductal/tumor epithelial
bchllbbg-1,acinar epithelial
bchmnggb-1,endothelial
bchmnlom-1,acinar epithelial
bchmplkg-1,ductal/tumor epithelial
bchnejpm-1,acinar epithelial
bchnmcml-1,myeloid/macrophage
bchoaihf-1,acinar epithelial
bchodcef-1,acinar epithelial
bchpkobg-1,acinar epithelial
bciamccj-1,ductal/tumor epithelial
bcibbboj-1,activated fibroblast/stellate
bcidinkl-1,acinar epithelial
bcidogdg-1,acinar epithelial
bcidpapl-1,acinar epithelial
bciegjna-1,acinar epithelial
bciglnmc-1,ductal/tumor epithelial
bcihcmfb-1,acinar epithelial
bcihhhnc-1,acinar epithelial
bcihlipb-1,ductal/tumor epithelial
bciidoph-1,acinar epithelial
bciildmi-1,acinar epithelial
bcijbcdd-1,myeloid/macrophage
bcijbcfa-1,ductal/tumor epithelial
bcijclkk-1,ductal/tumor epithelial
bcijedml-1,ductal/tumor epithelial
bcijfkmm-1,ductal/tumor epithelial
bcijgcob-1,acinar epithelial
bcijhmch-1,ductal/tumor epithelial
bcikbick-1,ductal/tumor epithelial
bcimldad-1,ductal/tumor epithelial
bcimlhlg-1,ductal/tumor epithelial
bciodegb-1,activated fibroblast/stellate
bcipmdog-1,activated fibroblast/stellate
